0.0  0.0   0.0
5.97050570183e-13  5.60033434841e-10   4.81724484416e-09
6.84497471205e-13  6.42058628001e-10   4.81728937989e-09
7.84752266366e-13  7.36097625863e-10   4.81734043852e-09
8.99690861505e-13  8.43910028105e-10   4.81739897546e-09
1.03146391666e-12  9.67513153845e-10   4.81746608599e-09
1.1825370879e-12  1.10921978847e-09   4.81754302586e-09
1.35573716315e-12  1.27168145905e-09   4.81763123471e-09
1.55430495529e-12  1.45793804808e-09   4.81773236305e-09
1.78195594227e-12  1.67147467388e-09   4.81784830313e-09
2.04294978884e-12  1.91628690197e-09   4.81798122437e-09
2.34217005074e-12  2.19695550763e-09   4.81813361388e-09
2.6852155528e-12  2.51873218857e-09   4.8183083231e-09
3.0785051507e-12  2.8876378314e-09   4.81850862107e-09
3.5293978366e-12  3.31057517078e-09   4.81873825565e-09
4.04633043611e-12  3.79545794913e-09   4.81900152362e-09
4.63897547293e-12  4.35135899368e-09   4.81930335109e-09
5.31842215514e-12  4.9886799816e-09   4.81964938566e-09
6.09738386964e-12  5.71934606982e-09   4.82004610214e-09
6.99043606717e-12  6.55702903112e-09   4.82050092362e-09
8.01428898918e-12  7.51740307197e-09   4.82102236046e-09
9.1881003395e-12  8.6184381186e-09   4.82162016946e-09
1.05338337515e-11  9.8807360591e-09   4.82230553646e-09
1.20766697582e-11  1.13279162333e-08   4.82309128564e-09
1.38454769543e-11  1.29870573834e-08   4.82399211945e-09
1.58733521684e-11  1.48892043342e-08   4.82502489377e-09
1.81982397496e-11  1.70699488854e-08   4.82620893323e-09
2.08636415591e-11  1.95700957828e-08   4.82756639288e-09
2.39194309503e-11  2.24364262318e-08   4.8291226727e-09
2.74227859679e-11  2.57225732384e-08   4.83090689287e-09
3.14392592284e-11  2.94900251567e-08   4.83295243868e-09
3.60440045e-11  3.38092762216e-08   4.83529758517e-09
4.13231829337e-11  3.87611455925e-08   4.83798621339e-09
4.73755752575e-11  4.44382895923e-08   4.84106863139e-09
5.43144301005e-11  5.09469354351e-08   4.84460251564e-09
6.2269583031e-11  5.84088688841e-08   4.84865399021e-09
7.138988596e-11  6.69637130316e-08   4.85329886405e-09
8.18459923658e-11  7.67715408405e-08   4.85862404954e-09
9.38335504571e-11  8.80158703303e-08   4.86472731363e-09
1.07576864021e-10  1.00907098453e-07   4.87172472872e-09
1.23333089456e-10  1.15686437912e-07   4.87974721079e-09
1.41397047528e-10  1.32630430584e-07   4.88894469419e-09
1.62106739868e-10  1.52056121999e-07   4.89948944661e-09
1.85849673455e-10  1.74326993704e-07   4.91156872263e-09
2.13070111407e-10  1.99859764504e-07   4.92540454874e-09
2.44277385754e-10  2.29132187842e-07   4.94126566237e-09
2.80055427751e-10  2.62691991235e-07   4.95945381414e-09
3.21073694032e-10  3.01167125008e-07   4.98030636179e-09
3.68099693076e-10  3.45277512113e-07   5.00421194217e-09
4.22013346348e-10  3.95848518883e-07   5.03161841993e-09
4.83823452847e-10  4.5382639878e-07   5.06303913494e-09
5.54686565129e-10  5.20295998103e-07   5.09906234164e-09
6.35928630009e-10  5.96501054962e-07   5.14036609842e-09
7.29069798852e-10  6.83867471339e-07   5.18771698004e-09
8.35852871714e-10  7.84029993687e-07   5.24159346983e-09
9.58275907537e-10  8.98862801293e-07   5.30294250426e-09
1.0986296106e-09  1.03051457477e-06   5.37328229575e-09
1.25954019274e-09  1.18144870082e-06   5.45395663734e-09
1.44401851345e-09  1.35448936566e-06   5.54659419464e-09
1.65551641719e-09  1.55287439938e-06   5.65286677823e-09
1.89799132217e-09  1.78031586026e-06   5.7747735974e-09
2.17598026914e-09  2.04106949253e-06   5.91470897326e-09
2.49468481566e-09  2.34001435719e-06   6.07513175417e-09
2.86006836447e-09  2.682744126e-06   6.25913899154e-09
3.278967747e-09  3.07567174684e-06   6.47003940992e-09
3.75922114988e-09  3.52614943878e-06   6.71188687341e-09
4.30981477835e-09  4.04260626233e-06   6.98910881285e-09
4.94105100048e-09  4.63470583876e-06   7.30696759786e-09
5.66474111881e-09  5.31352716984e-06   7.67136310874e-09
6.49442637609e-09  6.09177194128e-06   8.08913012423e-09
7.44563133068e-09  6.98400218883e-06   8.56807386397e-09
8.53615434253e-09  8.00691277413e-06   9.11714785398e-09
9.78640060504e-09  9.1796437686e-06   9.74661221667e-09
1.12197639545e-08  1.05241385907e-05   1.04663919043e-08
1.28630646011e-08  1.20655545976e-05   1.12934635595e-08
1.4747050972e-08  1.38327338141e-05   1.22400173465e-08
1.69069750574e-08  1.58587426069e-05   1.33271718519e-08
1.93832520233e-08  1.81814904018e-05   1.45754715727e-08
2.22222164357e-08  2.08444390218e-05   1.60000918942e-08
2.54769892442e-08  2.38974159178e-05   1.76418107335e-08
2.92084717485e-08  2.73975465088e-05   1.95154442641e-08
3.34864851456e-08  3.14103230779e-05   2.16694911118e-08
3.83910769814e-08  3.60108302234e-05   2.4140657525e-08
4.40140189508e-08  4.12851497953e-05   2.69630552497e-08
5.04605240728e-08  4.73319716057e-05   3.02149521699e-08
5.78512153717e-08  5.4264440052e-05   3.39247053089e-08
6.6324382901e-08  6.22122712048e-05   3.81934394101e-08
7.60385713409e-08  7.13241799749e-05   4.30864208182e-08
8.71755465888e-08  8.17706627752e-05   4.8680817861e-08
9.99436968508e-08  9.37471877443e-05   5.51247687005e-08
1.14581931873e-07  0.000107477852225   6.2475028466e-08
1.31364153272e-07  0.000123219575938   7.09391366491e-08
1.50604379616e-07  0.000141266908301   8.06327120662e-08
1.72662622142e-07  0.000161957539861   9.173103852e-08
