0.021 2.30811 0.00821918 19.7465 0.993388 900.21 19.9726 9.85935 37.7905 25.0974 2.6995 -22.3979 0.996694 0.0033062 0.0033062 7.39228e-75 9.93708e-157 2.30058e-71 1.34232e-71 1.34232e-71 1.34232e-71 927.548 1092.33 1167.33 908.366 1167.33 946.73 1167.33 1292.33 949.688 1292.33 4.83121e-73 930.506 0.21 24.8 8.82 2.32872e+06 3.57447e+07
0.022 2.32668 0.00896621 20.6872 0.992943 898.547 20.9237 10.3242 39.4528 26.0481 2.73423 -23.3139 0.996472 0.00352848 0.00352848 1.74232e-197 3.93603e-278 3.48177e-191 4.28394e-196 6.22172e-192 4.69189e-189 926.957 1091.33 1166.33 907.103 1166.33 946.81 1166.33 1291.33 949.908 1291.33 4.57151e-194 930.054 0.22 26.292 9.723 4.68073e+06 1.1443e+08
0.023 2.34523 0.00984046 21.6279 0.992489 896.895 21.8748 10.7886 41.1046 26.9913 2.77307 -24.2182 0.996245 0.00375527 0.00375527 4.01432e-283 0 1.10271e-274 3.47306e-283 7.35731e-277 3.74846e-273 926.369 1090.34 1165.34 905.851 1165.34 946.888 1165.34 1290.34 950.124 1290.34 8.79975e-279 929.606 0.23 27.808 10.67 9.40826e+06 3.66324e+08
0.024 2.36394 0.0108544 22.5687 0.992027 895.254 22.8258 11.2524 42.7461 27.9273 2.8162 -25.1111 0.996014 0.00398648 0.00398648 0 0 0 0 0 0 925.786 1089.35 1164.35 904.61 1164.35 946.962 1164.35 1289.35 950.338 1289.35 0 929.162 0.24 29.348 11.661 1.89106e+07 1.17271e+09
0.025 2.38296 0.0120204 23.5096 0.991556 893.623 23.7769 11.7157 44.3774 28.8565 2.86378 -25.9927 0.995778 0.004222 0.004222 5.76594e-76 1.04763e-158 6.59084e-75 5.23676e-76 5.23676e-76 5.23676e-76 925.208 1088.37 1163.37 903.38 1163.37 947.035 1163.37 1288.37 950.549 1288.37 1.64771e-76 928.722 0.25 30.912 12.696 3.80103e+07 3.75421e+09
0.026 2.40244 0.0133504 24.4505 0.991076 892.001 24.728 12.1784 45.9989 29.7792 2.91592 -26.8633 0.995538 0.00446176 0.00446176 4.52554e-141 4.74643e-223 2.30097e-139 9.97479e-139 9.96725e-139 9.95973e-139 924.633 1087.4 1162.4 902.161 1162.4 947.106 1162.4 1287.4 950.759 1287.4 5.97521e-141 928.287 0.26 32.5 13.775 7.64007e+07 1.20184e+10
0.027 2.4225 0.0148563 25.3914 0.990589 890.389 25.6791 12.6406 47.6105 30.6957 2.97273 -27.723 0.995294 0.00470565 0.00470565 9.65885e-207 2.46103e-288 1.56463e-203 6.70345e-206 1.0256e-202 6.23147e-203 924.064 1086.43 1161.43 900.953 1161.43 947.175 1161.43 1286.43 950.968 1286.43 1.94457e-205 927.856 0.27 34.112 14.898 1.53565e+08 3.84745e+10
0.028 2.44324 0.0165496 26.3324 0.990093 888.787 26.6301 13.1022 49.2126 31.6062 3.03429 -28.5719 0.995046 0.0049536 0.0049536 1.48943e-266 0 3.13238e-263 6.38138e-265 2.97183e-261 4.68007e-262 923.499 1085.47 1160.47 899.754 1160.47 947.244 1160.47 1285.47 951.175 1285.47 2.41193e-264 927.43 0.28 35.748 16.065 3.08667e+08 1.23168e+11
0.029 2.46475 0.0184416 27.2735 0.989589 887.195 27.5812 13.5632 50.8053 32.511 3.10067 -29.4103 0.994794 0.00520552 0.00520552 0 0 0 0 0 0 922.939 1084.52 1159.52 898.566 1159.52 947.313 1159.52 1284.52 951.381 1284.52 0 927.008 0.29 37.408 17.276 6.2042e+08 3.94299e+11
0.03 2.48712 0.0205435 28.2146 0.989077 885.611 28.5323 14.0237 52.3887 33.4103 3.1719 -30.2384 0.994539 0.00546133 0.00546133 0 0 0 0 0 0 922.384 1083.57 1158.57 897.388 1158.57 947.381 1158.57 1283.57 951.588 1283.57 0 926.592 0.3 39.092 18.531 1.24704e+09 1.26227e+12
0.031 2.51042 0.0228661 29.1558 0.988558 884.037 29.4834 14.4835 53.963 34.3043 3.24804 -31.0562 0.994279 0.00572097 0.00572097 0 0 0 0 0 0 921.834 1082.62 1157.62 896.22 1157.62 947.448 1157.62 1282.62 951.794 1282.62 0 926.179 0.31 40.8 19.83 2.50656e+09 4.04091e+12
0.032 2.53473 0.0254201 30.0971 0.988031 882.472 30.4344 14.9428 55.5284 35.1931 3.32911 -31.864 0.994016 0.00598435 0.00598435 0 0 0 0 0 0 921.289 1081.68 1156.68 895.062 1156.68 947.517 1156.68 1281.68 951.999 1281.68 0 925.772 0.32 42.532 21.173 5.03818e+09 1.29362e+13
0.033 2.56009 0.0282159 31.0385 0.987497 880.915 31.3855 15.4014 57.085 36.077 3.41512 -32.6619 0.993749 0.0062514 0.0062514 0 0 0 0 0 0 920.749 1080.75 1155.75 893.913 1155.75 947.585 1155.75 1280.75 952.205 1280.75 0 925.369 0.33 44.288 22.56 1.01267e+10 4.14127e+13
0.034 2.58656 0.0312637 31.9799 0.986956 879.367 32.3366 15.8594 58.6329 36.956 3.50608 -33.45 0.993478 0.00652205 0.00652205 0 0 0 0 0 0 920.214 1079.82 1154.82 892.773 1154.82 947.654 1154.82 1279.82 952.412 1279.82 0 924.971 0.34 46.068 23.991 2.03548e+10 1.32574e+14
0.035 2.61419 0.0345735 32.9215 0.986408 877.828 33.2877 16.3168 60.1723 37.8304 3.60201 -34.2284 0.993204 0.00679624 0.00679624 1.36719e-71 8.62335e-155 2.67096e-72 4.52162e-73 4.52162e-73 4.52162e-73 919.683 1078.9 1153.9 891.643 1153.9 947.724 1153.9 1278.9 952.619 1278.9 9.34836e-74 924.578 0.35 47.872 25.466 4.09131e+10 4.24411e+14
0.036 2.64302 0.038155 33.8631 0.985852 876.297 34.2387 16.7735 61.7034 38.7003 3.70288 -34.9974 0.992926 0.0070739 0.0070739 1.18507e-135 2.67629e-218 1.17706e-138 7.24508e-138 7.24508e-138 7.24508e-138 919.158 1077.98 1152.98 890.522 1152.98 947.794 1152.98 1277.98 952.826 1277.98 4.23742e-140 924.19 0.36 49.7 26.985 8.22353e+10 1.35867e+15
0.037 2.67309 0.0420178 34.8049 0.98529 874.774 35.1898 17.2296 63.2262 39.5658 3.8087 -35.7571 0.992645 0.00735496 0.00735496 7.36491e-203 1.52843e-284 3.50416e-205 1.89408e-203 2.02134e-205 1.89408e-203 918.638 1077.06 1152.06 889.41 1152.06 947.866 1152.06 1277.06 953.034 1277.06 1.29655e-206 923.806 0.37 51.552 28.548 1.65293e+11 4.34951e+15
0.038 2.70442 0.0461713 35.7468 0.984721 873.259 36.1409 17.6851 64.741 40.427 3.91945 -36.5075 0.992361 0.00763936 0.00763936 1.32922e-261 0 3.69554e-266 1.5226e-262 5.56198e-264 5.61061e-264 918.122 1076.16 1151.16 888.306 1151.16 947.938 1151.16 1276.16 953.243 1276.16 1.75967e-266 923.428 0.38 53.428 30.155 3.32239e+11 1.39241e+16
0.039 2.73704 0.0506247 36.6887 0.984146 871.752 37.092 18.1399 66.2477 41.284 4.03511 -37.2488 0.992073 0.00792704 0.00792704 0 0 0 0 0 0 917.611 1075.25 1150.25 887.211 1150.25 948.011 1150.25 1275.25 953.453 1275.25 0 923.053 0.39 55.328 31.806 6.678e+11 4.45752e+16
0.04 2.77099 0.055387 37.6308 0.983564 870.253 38.0431 18.594 67.7466 42.1369 4.15567 -37.9812 0.991782 0.00821794 0.00821794 0 0 0 0 0 0 917.106 1074.35 1149.35 886.125 1149.35 948.086 1149.35 1274.35 953.664 1274.35 0 922.684 0.4 57.252 33.501 1.34228e+12 1.42699e+17
0.041 2.80629 0.0604668 38.5731 0.982976 868.762 38.9941 19.0475 69.2378 42.9858 4.28109 -38.7047 0.991488 0.00851199 0.00851199 0 0 0 0 0 0 916.605 1073.46 1148.46 885.048 1148.46 948.162 1148.46 1273.46 953.876 1273.46 0 922.319 0.41 59.2 35.24 2.69798e+12 4.56822e+17
0.042 2.84294 0.0658729 39.5154 0.982382 867.279 39.9452 19.5002 70.7213 43.8309 4.41134 -39.4195 0.991191 0.00880915 0.00880915 0 0 0 0 0 0 916.109 1072.57 1147.57 883.978 1147.57 948.24 1147.57 1272.57 954.09 1272.57 0 921.959 0.42 61.172 37.023 5.42294e+12 1.46243e+18
0.043 2.88098 0.0716137 40.4579 0.981781 865.803 40.8963 19.9523 72.1974 44.6721 4.54641 -40.1257 0.990891 0.00910935 0.00910935 0 0 0 0 0 0 915.618 1071.68 1146.68 882.917 1146.68 948.318 1146.68 1271.68 954.304 1271.68 0 921.603 0.43 63.168 38.85 1.09001e+13 4.68167e+18
0.044 2.92041 0.0776974 41.4005 0.981175 864.334 41.8474 20.4037 73.666 45.5096 4.68626 -40.8234 0.990587 0.00941254 0.00941254 0 0 0 0 0 0 915.131 1070.8 1145.8 881.864 1145.8 948.399 1145.8 1270.8 954.52 1270.8 0 921.252 0.44 65.188 40.721 2.19092e+13 1.49874e+19
0.045 2.96125 0.0841322 42.3433 0.980563 862.873 42.7984 20.8544 75.1273 46.3435 4.83085 -41.5126 0.990281 0.00971866 0.00971866 1.16988e-73 4.06524e-152 3.15866e-78 1.24148e-73 1.24148e-73 1.24148e-73 914.65 1069.92 1144.92 880.819 1144.92 948.481 1144.92 1269.92 954.737 1269.92 1.4214e-79 920.906 0.45 67.232 42.636 4.40375e+13 4.79793e+19
0.046 3.0035 0.0909259 43.2862 0.979945 861.418 43.7495 21.3044 76.5815 47.1738 4.98015 -42.1936 0.989972 0.0100277 0.0100277 0 0 0 0 0 0 914.173 1069.05 1144.05 879.782 1144.05 948.564 1144.05 1269.05 954.955 1269.05 0 920.564 0.46 69.3 44.595 8.85154e+13 1.53596e+20
0.047 3.04719 0.0980863 44.2292 0.979321 859.971 44.7006 21.7537 78.0286 48.0006 5.13413 -42.8664 0.989661 0.0103395 0.0103395 1.40903e-70 1.15307e-112 1.51744e-69 1.79145e-70 1.79145e-70 1.79145e-70 913.7 1068.18 1143.18 878.752 1143.18 948.649 1143.18 1268.18 955.175 1268.18 7.13199e-71 920.227 0.47 71.392 46.598 1.77916e+14 4.91709e+20
0.048 3.09231 0.105621 45.1724 0.978692 858.531 45.6517 22.2023 79.4687 48.8239 5.29275 -43.5311 0.989346 0.0106541 0.0106541 2.52677e-72 3.7089e-116 1.73577e-72 8.78114e-72 8.78114e-72 8.78114e-72 913.233 1067.32 1142.32 877.73 1142.32 948.735 1142.32 1267.32 955.396 1267.32 8.33171e-74 919.894 0.48 73.508 48.645 3.57611e+14 1.57411e+21
0.049 3.13888 0.113538 46.1158 0.978057 857.098 46.6027 22.6501 80.9019 49.6438 5.45597 -44.1879 0.989029 0.0109714 0.0109714 2.94153e-139 5.11418e-187 1.09817e-138 1.14579e-139 4.15639e-139 6.31551e-140 912.77 1066.46 1141.46 876.716 1141.46 948.824 1141.46 1266.46 955.619 1266.46 6.4809e-140 919.565 0.49 75.648 50.736 7.18798e+14 5.0392e+21
0.05 3.18689 0.121843 47.0593 0.977417 855.672 47.5538 23.0972 82.3283 50.4605 5.62375 -44.8367 0.988709 0.0112914 0.0112914 2.92396e-229 1.73213e-277 5.20402e-230 4.14711e-231 1.09089e-228 2.87908e-230 912.311 1065.6 1140.6 875.709 1140.6 948.913 1140.6 1265.6 955.843 1265.6 1.90963e-231 919.241 0.5 77.812 52.871 1.44478e+15 1.6132e+22
0.051 3.23635 0.130545 48.0031 0.976772 854.252 48.5049 23.5436 83.748 51.2738 5.79606 -45.4777 0.988386 0.011614 0.011614 3.53003e-302 0 1.58199e-302 7.26103e-304 1.01946e-301 9.90805e-305 911.857 1064.75 1139.75 874.71 1139.75 949.005 1139.75 1264.75 956.068 1264.75 3.78029e-306 918.92 0.51 80 55.05 2.90402e+15 5.16434e+22
0.052 3.28727 0.13965 48.9469 0.976122 852.839 49.456 23.9893 85.1612 52.0839 5.97285 -46.1111 0.988061 0.0119392 0.0119392 0 0 0 0 0 0 911.408 1063.9 1138.9 873.718 1138.9 949.098 1138.9 1263.9 956.295 1263.9 0 918.605 0.52 82.212 57.273 5.83707e+15 1.65326e+23
0.053 3.33965 0.149166 49.891 0.975466 851.432 50.407 24.4342 86.5678 52.8909 6.15409 -46.7368 0.987733 0.012267 0.012267 0 0 0 0 0 0 910.963 1063.06 1138.06 872.733 1138.06 949.193 1138.06 1263.06 956.524 1263.06 0 918.293 0.53 84.448 59.54 1.17325e+16 5.29259e+23
0.054 3.39348 0.159098 50.8352 0.974806 850.032 51.3581 24.8784 87.9679 53.6947 6.33974 -47.3549 0.987403 0.0125972 0.0125972 0 0 0 0 0 0 910.522 1062.22 1137.22 871.755 1137.22 949.29 1137.22 1262.22 956.753 1262.22 0 917.986 0.54 86.708 61.851 2.35824e+16 1.69432e+24
0.055 3.44877 0.169454 51.7797 0.97414 848.638 52.3092 25.3218 89.3618 54.4954 6.52975 -47.9657 0.98707 0.0129298 0.0129298 0 0 0 0 0 0 910.086 1061.38 1136.38 870.784 1136.38 949.388 1136.38 1261.38 956.985 1261.38 0 917.683 0.55 88.992 64.206 4.74005e+16 5.42403e+24
0.056 3.50551 0.18024 52.7243 0.97347 847.251 53.2603 25.7645 90.7493 55.2931 6.72408 -48.5691 0.986735 0.0132648 0.0132648 0 0 0 0 0 0 909.654 1060.55 1135.55 869.82 1135.55 949.489 1135.55 1260.55 957.218 1260.55 0 917.384 0.56 91.3 66.605 9.52751e+16 1.7364e+25
0.057 3.56371 0.191462 53.6691 0.972796 845.869 54.2114 26.2064 92.1307 56.0879 6.9227 -49.1652 0.986398 0.0136022 0.0136022 0 0 0 0 0 0 909.227 1059.72 1134.72 868.862 1134.72 949.591 1134.72 1259.72 957.453 1259.72 0 917.088 0.57 93.632 69.048 1.91503e+17 5.55873e+25
0.058 3.62337 0.203127 54.6142 0.972116 844.494 55.1624 26.6475 93.5059 56.8796 7.12557 -49.7541 0.986058 0.0139419 0.0139419 0 0 0 0 0 0 908.803 1058.9 1133.9 867.912 1133.9 949.694 1133.9 1258.9 957.689 1258.9 0 916.797 0.58 95.988 71.535 3.84921e+17 1.77952e+26
0.059 3.68448 0.215241 55.5594 0.971432 843.125 56.1135 27.0879 94.8752 57.6685 7.33264 -50.3358 0.985716 0.0142838 0.0142838 0 0 0 0 0 0 908.384 1058.07 1133.07 866.968 1133.07 949.8 1133.07 1258.07 957.926 1258.07 0 916.51 0.59 98.368 74.066 7.73691e+17 5.69677e+26
0.06 3.74704 0.22781 56.5048 0.970744 841.762 57.0646 27.5275 96.2385 58.4545 7.54387 -50.9106 0.985372 0.014628 0.014628 0 0 0 0 0 0 907.969 1057.26 1132.26 866.031 1132.26 949.907 1132.26 1257.26 958.165 1257.26 0 916.227 0.6 100.772 76.641 1.55512e+18 1.82371e+27
0.061 3.81104 0.24084 57.4505 0.970051 840.404 58.0157 27.9663 97.5959 59.2376 7.75923 -51.4784 0.985026 0.0149743 0.0149743 1.21134e-64 2.26193e-149 1.6901e-63 3.65062e-64 3.65062e-64 3.65062e-64 907.558 1056.44 1131.44 865.1 1131.44 950.016 1131.44 1256.44 958.406 1256.44 1.03096e-64 915.948 0.61 103.2 79.26 3.12579e+18 5.83825e+27
0.062 3.87648 0.254336 58.3963 0.969355 839.053 58.9667 28.4043 98.9475 60.0179 7.97868 -52.0392 0.984677 0.0153227 0.0153227 2.38379e-132 3.75863e-217 5.90829e-132 2.7116e-131 2.71276e-131 2.71392e-131 907.151 1055.63 1130.63 864.176 1130.63 950.127 1130.63 1255.63 958.648 1255.63 3.66085e-133 915.673 0.62 105.652 81.923 6.28283e+18 1.869e+28
0.063 3.94337 0.268305 59.3424 0.968654 837.707 59.9178 28.8416 100.293 60.7955 8.20218 -52.5933 0.984327 0.0156732 0.0156732 1.40963e-192 2.88082e-277 5.61455e-192 1.07504e-191 1.44373e-191 4.15417e-192 906.749 1054.82 1129.82 863.258 1129.82 950.239 1129.82 1254.82 958.892 1254.82 3.28068e-194 915.401 0.63 108.128 84.63 1.26285e+19 5.98323e+28
0.064 4.01168 0.282752 60.2887 0.967948 836.366 60.8689 29.2781 101.634 61.5703 8.42968 -53.1406 0.983974 0.0160258 0.0160258 2.06822e-70 3.25373e-110 3.2316e-72 1.27015e-70 1.27015e-70 1.27015e-70 906.35 1054.02 1129.02 862.346 1129.02 950.353 1129.02 1254.02 959.137 1254.02 2.06822e-73 915.133 0.64 110.628 87.381 2.53833e+19 1.91541e+29
0.065 4.08143 0.297682 61.2353 0.967239 835.032 61.82 29.7137 102.968 62.3424 8.66115 -53.6812 0.98362 0.0163804 0.0163804 1.07884e-161 1.0934e-202 2.40099e-163 2.43602e-163 2.16405e-163 5.01451e-163 905.955 1053.22 1128.22 861.441 1128.22 950.469 1128.22 1253.22 959.383 1253.22 5.64112e-166 914.869 0.65 113.152 90.176 5.10204e+19 6.13182e+29
0.066 4.1526 0.313101 62.1821 0.966526 833.703 62.771 30.1486 104.297 63.1118 8.89655 -54.2152 0.983263 0.0167369 0.0167369 0 0 0 0 0 0 905.564 1052.42 1127.42 860.542 1127.42 950.587 1127.42 1252.42 959.631 1252.42 0 914.609 0.66 115.7 93.015 1.02551e+20 1.96298e+30
0.067 4.22518 0.329014 63.1291 0.965809 832.379 63.7221 30.5827 105.621 63.8785 9.13584 -54.7427 0.982905 0.0170954 0.0170954 1.72789e-71 7.6716e-116 4.00771e-70 8.77858e-73 8.77858e-73 8.77858e-73 905.177 1051.63 1126.63 859.648 1126.63 950.706 1126.63 1251.63 959.881 1251.63 2.68517e-71 914.352 0.67 118.272 95.898 2.06127e+20 6.2841e+30
0.068 4.29918 0.345427 64.0763 0.965088 831.061 64.6732 31.016 106.939 64.6427 9.37899 -55.2637 0.982544 0.0174558 0.0174558 3.72681e-144 1.99829e-192 3.15438e-142 1.21792e-144 1.22604e-144 1.23421e-144 904.794 1050.84 1125.84 858.761 1125.84 950.827 1125.84 1250.84 960.132 1250.84 2.14263e-143 914.099 0.68 120.868 98.825 4.14316e+20 2.01173e+31
0.069 4.37459 0.362345 65.0238 0.964364 829.748 65.6243 31.4485 108.252 65.4042 9.62596 -55.7782 0.982182 0.017818 0.017818 0 0 0 0 0 0 904.415 1050.05 1125.05 857.88 1125.05 950.95 1125.05 1250.05 960.384 1250.05 0 913.849 0.69 123.488 101.796 8.32776e+20 6.44016e+31
0.07 4.45139 0.379772 65.9716 0.963636 828.441 66.5753 31.8802 109.559 66.1631 9.8767 -56.2864 0.981818 0.0181821 0.0181821 2.80312e-71 1.2876e-151 8.49922e-71 4.08678e-72 4.08678e-72 4.08678e-72 904.039 1049.26 1124.26 857.004 1124.26 951.074 1124.26 1249.26 960.638 1249.26 5.94945e-72 913.603 0.7 126.132 104.811 1.67388e+21 2.06169e+32
0.071 4.52959 0.397713 66.9196 0.962904 827.138 67.5264 32.3111 110.862 66.9195 10.1312 -56.7883 0.981452 0.0185479 0.0185479 0 0 0 0 0 0 903.668 1048.48 1123.48 856.135 1123.48 951.2 1123.48 1248.48 960.894 1248.48 0 913.361 0.71 128.8 107.87 3.3645e+21 6.60009e+32
0.072 4.60918 0.416175 67.8679 0.962169 825.841 68.4775 32.7412 112.159 67.6734 10.3894 -57.284 0.981085 0.0189154 0.0189154 0 0 0 0 0 0 903.3 1047.7 1122.7 855.271 1122.7 951.328 1122.7 1247.7 961.151 1247.7 0 913.122 0.72 131.492 110.973 6.76264e+21 2.11289e+33
0.073 4.69015 0.43516 68.8164 0.961431 824.549 69.4286 33.1704 113.451 68.4248 10.6513 -57.7735 0.980715 0.0192847 0.0192847 0 0 0 0 0 0 902.935 1046.93 1121.93 854.413 1121.93 951.458 1121.93 1246.93 961.409 1246.93 0 912.886 0.73 134.208 114.12 1.35929e+22 6.764e+33
0.074 4.7725 0.454675 69.7652 0.960689 823.262 70.3796 33.5989 114.738 69.1737 10.9168 -58.2569 0.980344 0.0196556 0.0196556 0 0 0 0 0 0 902.574 1046.16 1121.16 853.56 1121.16 951.589 1121.16 1246.16 961.668 1246.16 0 912.654 0.74 136.948 117.311 2.73217e+22 2.16536e+34
