0.108 23.8346 7.99344 0 45 1.9734e-10
0.109 24.1298 8.09273 0 45 1.9734e-10
0.11 24.4259 8.19233 0 45 1.9734e-10
0.111 24.7228 8.29225 0 45 1.9734e-10
0.112 25.0207 8.39247 0 45 1.9734e-10
0.113 25.3195 8.493 0 45 1.9734e-10
0.114 25.6192 8.59384 0 45 1.9734e-10
0.115 25.9197 8.69497 0 45 1.9734e-10
0.116 26.2212 8.79642 0 45 1.9734e-10
0.117 26.5235 8.89816 0 45 1.9734e-10
0.118 26.8267 9.0002 0 45 1.9734e-10
0.119 27.1307 9.10253 0 45 1.9734e-10
0.12 27.4356 9.20516 0 45 1.9734e-10
0.121 27.7414 9.30809 0 45 1.9734e-10
0.122 28.048 9.41131 0 45 1.9734e-10
0.123 28.3555 9.51482 0 45 1.9734e-10
0.124 28.6638 9.61862 0 45 1.9734e-10
0.125 28.9729 9.7227 0 45 1.9734e-10
0.126 29.2829 9.82707 0 45 1.9734e-10
0.127 29.5937 9.93173 0 45 1.9734e-10
0.128 29.9054 10.0367 0 45 1.9734e-10
0.129 30.2178 10.1419 0 45 1.9734e-10
0.13 30.5311 10.2474 0 45 1.9734e-10
0.131 30.8452 10.3532 0 45 1.9734e-10
0.132 31.1601 10.4592 0 45 1.9734e-10
0.133 31.4758 10.5656 0 45 1.9734e-10
0.134 31.7923 10.6722 0 45 1.9734e-10
0.135 32.1096 10.7791 0 45 1.9734e-10
0.136 32.4277 10.8862 0 45 1.9734e-10
0.137 32.7465 10.9937 0 45 1.9734e-10
0.138 33.0662 11.1014 0 45 1.9734e-10
0.139 33.3866 11.2093 0 45 1.9734e-10
0.14 33.7079 11.3176 0 45 1.9734e-10
0.141 34.0299 11.4261 0 45 1.9734e-10
0.142 34.3526 11.5348 0 45 1.9734e-10
0.143 34.6762 11.6439 0 45 1.9734e-10
0.144 35.0005 11.7532 0 45 1.9734e-10
0.145 35.3255 11.8627 0 45 1.9734e-10
0.146 35.6513 11.9725 0 45 1.9734e-10
0.147 35.9779 12.0826 0 45 1.9734e-10
0.148 36.3052 12.1929 0 45 1.9734e-10
0.149 36.6333 12.3035 0 45 1.9734e-10
0.15 36.9621 12.4144 0 45 1.9734e-10
0.151 37.2916 12.5255 0 45 1.9734e-10
0.152 37.6219 12.6368 0 45 1.9734e-10
0.153 37.9529 12.7484 0 45 1.9734e-10
0.154 38.2847 12.8603 0 45 1.9734e-10
0.155 38.6172 12.9724 0 45 1.9734e-10
0.156 38.9503 13.0848 0 45 1.9734e-10
0.157 39.2843 13.1974 0 45 1.9734e-10
0.158 39.6189 13.3102 0 45 1.9734e-10
0.159 39.9543 13.4233 0 45 1.9734e-10
0.16 40.2903 13.5367 0 45 1.9734e-10
0.161 40.6271 13.6503 0 45 1.9734e-10
0.162 40.9646 13.7641 0 45 1.9734e-10
0.163 41.3028 13.8782 0 45 1.9734e-10
0.164 41.6416 13.9925 0 45 1.9734e-10
0.165 41.9812 14.1071 0 45 1.9734e-10
0.166 42.3215 14.2219 0 45 1.9734e-10
0.167 42.6625 14.3369 0 45 1.9734e-10
0.168 43.0041 14.4522 0 45 1.9734e-10
0.169 43.3465 14.5677 0 45 1.9734e-10
0.17 43.6895 14.6835 0 45 1.9734e-10
0.171 44.0332 14.7995 0 45 1.9734e-10
0.172 44.3776 14.9157 0 45 1.9734e-10
0.173 44.7227 15.0322 0 45 1.9734e-10
0.174 45.0684 15.1489 0 45 1.9734e-10
0.175 45.4148 15.2658 0 45 1.9734e-10
0.176 45.7619 15.3829 0 45 1.9734e-10
0.177 46.1096 15.5003 0 45 1.9734e-10
0.178 46.4581 15.6179 0 45 1.9734e-10
0.179 46.8071 15.7358 0 45 1.9734e-10
0.18 47.1569 15.8539 0 45 1.9734e-10
0.181 47.5072 15.9722 0 45 1.9734e-10
0.182 47.8583 16.0907 0 45 1.9734e-10
0.183 48.21 16.2094 0 45 1.9734e-10
0.184 48.5623 16.3284 0 45 1.9734e-10
0.185 48.9153 16.4476 0 45 1.9734e-10
0.186 49.2689 16.567 0 45 1.9734e-10
0.187 49.6232 16.6867 0 45 1.9734e-10
0.188 49.9781 16.8065 0 45 1.9734e-10
0.189 50.3337 16.9266 0 45 1.9734e-10
0.19 50.6899 17.0469 0 45 1.9734e-10
0.191 51.0467 17.1675 0 45 1.9734e-10
0.192 51.4042 17.2882 0 45 1.9734e-10
0.193 51.7623 17.4092 0 45 1.9734e-10
0.194 52.121 17.5304 0 45 1.9734e-10
0.195 52.4803 17.6518 0 45 1.9734e-10
0.196 52.8403 17.7734 0 45 1.9734e-10
0.197 53.2009 17.8952 0 45 1.9734e-10
0.198 53.5621 18.0173 0 45 1.9734e-10
0.199 53.9239 18.1395 0 45 1.9734e-10
0.2 54.2863 18.262 0 45 1.9734e-10
0.201 54.6494 18.3847 0 45 1.9734e-10
0.202 55.013 18.5076 0 45 1.9734e-10
0.203 55.3773 18.6307 0 45 1.9734e-10
0.204 55.7422 18.754 0 45 1.9734e-10
0.205 56.1076 18.8775 0 45 1.9734e-10
0.206 56.4737 19.0013 0 45 1.9734e-10
0.207 56.8404 19.1252 0 45 1.9734e-10
0.208 57.2077 19.2494 0 45 1.9734e-10
0.209 57.5756 19.3737 0 45 1.9734e-10
0.21 57.9441 19.4983 0 45 1.9734e-10
0.211 58.3131 19.6231 0 45 1.9734e-10
0.212 58.6828 19.7481 0 45 1.9734e-10
0.213 59.053 19.8732 0 45 1.9734e-10
0.214 59.4239 19.9986 0 45 1.9734e-10
0.215 59.7953 20.1242 0 45 1.9734e-10
0.216 60.1673 20.25 0 45 1.9734e-10
0.217 60.5399 20.376 0 45 1.9734e-10
0.218 60.9131 20.5022 0 45 1.9734e-10
0.219 61.2868 20.6286 0 45 1.9734e-10
0.22 61.6612 20.7552 0 45 1.9734e-10
0.221 62.0361 20.882 0 45 1.9734e-10
0.222 62.4116 21.0091 0 45 1.9734e-10
0.223 62.7876 21.1363 0 45 1.9734e-10
0.224 63.1642 21.2637 0 45 1.9734e-10
0.225 63.5414 21.3913 0 45 1.9734e-10
0.226 63.9192 21.5191 0 45 1.9734e-10
0.227 64.2975 21.6471 0 45 1.9734e-10
0.228 64.6764 21.7752 0 45 1.9734e-10
0.229 65.0559 21.9036 0 45 1.9734e-10
0.23 65.4359 22.0322 0 45 1.9734e-10
0.231 65.8165 22.161 0 45 1.9734e-10
0.232 66.1976 22.29 0 45 1.9734e-10
0.233 66.5793 22.4191 0 45 1.9734e-10
0.234 66.9615 22.5485 0 45 1.9734e-10
0.235 67.3443 22.678 0 45 1.9734e-10
0.236 67.7277 22.8078 0 45 1.9734e-10
0.237 68.1116 22.9377 0 45 1.9734e-10
0.238 68.496 23.0679 0 45 1.9734e-10
0.239 68.881 23.1982 0 45 1.9734e-10
0.24 69.2666 23.3287 0 45 1.9734e-10
0.241 69.6526 23.4594 0 45 1.9734e-10
0.242 70.0393 23.5903 0 45 1.9734e-10
0.243 70.4264 23.7213 0 45 1.9734e-10
0.244 70.8142 23.8526 0 45 1.9734e-10
0.245 71.2024 23.9841 0 45 1.9734e-10
0.246 71.5912 24.1157 0 45 1.9734e-10
0.247 71.9805 24.2475 0 45 1.9734e-10
0.248 72.3704 24.3795 0 45 1.9734e-10
0.249 72.7607 24.5117 0 45 1.9734e-10
0.25 73.1517 24.6441 0 45 1.9734e-10
0.251 73.5431 24.7767 0 45 1.9734e-10
0.252 73.9351 24.9094 0 45 1.9734e-10
0.253 74.3276 25.0424 0 45 1.9734e-10
0.254 74.7206 25.1755 0 45 1.9734e-10
0.255 75.1142 25.3088 0 45 1.9734e-10
0.256 75.5083 25.4423 0 45 1.9734e-10
0.257 75.9028 25.576 0 45 1.9734e-10
0.258 76.298 25.7098 0 45 1.9734e-10
0.259 76.6936 25.8438 0 45 1.9734e-10
0.26 77.0898 25.978 0 45 1.9734e-10
0.261 77.4864 26.1124 0 45 1.9734e-10
0.262 77.8836 26.247 0 45 1.9734e-10
0.263 78.2813 26.3818 0 45 1.9734e-10
0.264 78.6795 26.5167 0 45 1.9734e-10
0.265 79.0783 26.6518 0 45 1.9734e-10
0.266 79.4775 26.7871 0 45 1.9734e-10
0.267 79.8772 26.9226 0 45 1.9734e-10
0.268 80.2775 27.0582 0 45 1.9734e-10
0.269 80.6783 27.194 0 45 1.9734e-10
0.27 81.0795 27.33 0 45 1.9734e-10
0.271 81.4813 27.4662 0 45 1.9734e-10
0.272 81.8836 27.6026 0 45 1.9734e-10
0.273 82.2863 27.7391 0 45 1.9734e-10
0.274 82.6896 27.8758 0 45 1.9734e-10
0.275 83.0934 28.0127 0 45 1.9734e-10
0.276 83.4977 28.1497 0 45 1.9734e-10
0.277 83.9024 28.2869 0 45 1.9734e-10
0.278 84.3077 28.4243 0 45 1.9734e-10
0.279 84.7134 28.5619 0 45 1.9734e-10
0.28 85.1197 28.6997 0 45 1.9734e-10
0.281 85.5264 28.8376 0 45 1.9734e-10
0.282 85.9337 28.9757 0 45 1.9734e-10
0.283 86.3414 29.1139 0 45 1.9734e-10
0.284 86.7496 29.2524 0 45 1.9734e-10
0.285 87.1583 29.391 0 45 1.9734e-10
0.286 87.5675 29.5297 0 45 1.9734e-10
0.287 87.9772 29.6687 0 45 1.9734e-10
0.288 88.3873 29.8078 0 45 1.9734e-10
0.289 88.798 29.9471 0 45 1.9734e-10
0.29 89.2091 30.0865 0 45 1.9734e-10
0.291 89.6207 30.2261 0 45 1.9734e-10
0.292 90.0328 30.3659 0 45 1.9734e-10
0.293 90.4454 30.5059 0 45 1.9734e-10
0.294 90.8584 30.646 0 45 1.9734e-10
0.295 91.2719 30.7863 0 45 1.9734e-10
0.296 91.6859 30.9268 0 45 1.9734e-10
0.297 92.1004 31.0674 0 45 1.9734e-10
0.298 92.5153 31.2082 0 45 1.9734e-10
0.299 92.9307 31.3491 0 45 1.9734e-10
0.3 93.3466 31.4903 0 45 1.9734e-10
0.301 93.763 31.6316 0 45 1.9734e-10
0.302 94.1798 31.773 0 45 1.9734e-10
0.303 94.5971 31.9146 0 45 1.9734e-10
0.304 95.0149 32.0564 0 45 1.9734e-10
0.305 95.4331 32.1984 0 45 1.9734e-10
0.306 95.8518 32.3405 0 45 1.9734e-10
0.307 96.271 32.4827 0 45 1.9734e-10
0.308 96.6906 32.6252 0 45 1.9734e-10
0.309 97.1107 32.7678 0 45 1.9734e-10
0.31 97.5312 32.9105 0 45 1.9734e-10
0.311 97.9522 33.0535 0 45 1.9734e-10
0.312 98.3737 33.1965 0 45 1.9734e-10
0.313 98.7956 33.3398 0 45 1.9734e-10
0.314 99.218 33.4832 0 45 1.9734e-10
0.315 99.6409 33.6268 0 45 1.9734e-10
0.316 100.064 33.7705 0 45 1.9734e-10
0.317 100.488 33.9144 0 45 1.9734e-10
0.318 100.912 34.0584 0 45 1.9734e-10
0.319 101.337 34.2026 0 45 1.9734e-10
0.32 101.762 34.347 0 45 1.9734e-10
0.321 102.187 34.4915 0 45 1.9734e-10
0.322 102.613 34.6362 0 45 1.9734e-10
0.323 103.04 34.781 0 45 1.9734e-10
0.324 103.467 34.926 0 45 1.9734e-10
0.325 103.894 35.0712 0 45 1.9734e-10
0.326 104.322 35.2165 0 45 1.9734e-10
0.327 104.75 35.362 0 45 1.9734e-10
0.328 105.179 35.5076 0 45 1.9734e-10
0.329 105.608 35.6534 0 45 1.9734e-10
0.33 106.038 35.7993 0 45 1.9734e-10
0.331 106.468 35.9454 0 45 1.9734e-10
0.332 106.898 36.0917 0 45 1.9734e-10
0.333 107.329 36.2381 0 45 1.9734e-10
0.334 107.76 36.3846 0 45 1.9734e-10
0.335 108.192 36.5314 0 45 1.9734e-10
0.336 108.625 36.6782 0 45 1.9734e-10
0.337 109.057 36.8253 0 45 1.9734e-10
0.338 109.49 36.9724 0 45 1.9734e-10
0.339 109.924 37.1198 0 45 1.9734e-10
0.34 110.358 37.2672 0 45 1.9734e-10
0.341 110.792 37.4149 0 45 1.9734e-10
0.342 111.227 37.5627 0 45 1.9734e-10
0.343 111.662 37.7106 0 45 1.9734e-10
0.344 112.098 37.8587 0 45 1.9734e-10
0.345 112.534 38.007 0 45 1.9734e-10
0.346 112.971 38.1554 0 45 1.9734e-10
0.347 113.408 38.3039 0 45 1.9734e-10
0.348 113.845 38.4526 0 45 1.9734e-10
0.349 114.283 38.6015 0 45 1.9734e-10
0.35 114.721 38.7505 0 45 1.9734e-10
0.351 115.16 38.8996 0 45 1.9734e-10
0.352 115.599 39.0489 0 45 1.9734e-10
0.353 116.039 39.1984 0 45 1.9734e-10
0.354 116.479 39.348 0 45 1.9734e-10
0.355 116.919 39.4977 0 45 1.9734e-10
0.356 117.36 39.6476 0 45 1.9734e-10
0.357 117.801 39.7977 0 45 1.9734e-10
0.358 118.243 39.9479 0 45 1.9734e-10
0.359 118.685 40.0982 0 45 1.9734e-10
0.36 119.127 40.2487 0 45 1.9734e-10
0.361 119.57 40.3994 0 45 1.9734e-10
0.362 120.014 40.5502 0 45 1.9734e-10
0.363 120.457 40.7011 0 45 1.9734e-10
0.364 120.902 40.8522 0 45 1.9734e-10
0.365 121.346 41.0034 0 45 1.9734e-10
0.366 121.791 41.1548 0 45 1.9734e-10
0.367 122.237 41.3063 0 45 1.9734e-10
0.368 122.682 41.458 0 45 1.9734e-10
0.369 123.129 41.6098 0 45 1.9734e-10
0.37 123.575 41.7617 0 45 1.9734e-10
0.371 124.022 41.9139 0 45 1.9734e-10
0.372 124.47 42.0661 0 45 1.9734e-10
0.373 124.918 42.2185 0 45 1.9734e-10
0.374 125.366 42.371 0 45 1.9734e-10
0.375 125.815 42.5237 0 45 1.9734e-10
0.376 126.264 42.6766 0 45 1.9734e-10
0.377 126.713 42.8295 0 45 1.9734e-10
0.378 127.163 42.9826 0 45 1.9734e-10
0.379 127.614 43.1359 0 45 1.9734e-10
0.38 128.064 43.2893 0 45 1.9734e-10
0.381 128.515 43.4429 0 45 1.9734e-10
0.382 128.967 43.5965 0 45 1.9734e-10
0.383 129.419 43.7504 0 45 1.9734e-10
0.384 129.871 43.9043 0 45 1.9734e-10
0.385 130.324 44.0585 0 45 1.9734e-10
0.386 130.777 44.2127 0 45 1.9734e-10
0.387 131.231 44.3671 0 45 1.9734e-10
0.388 131.685 44.5217 0 45 1.9734e-10
0.389 132.139 44.6763 0 45 1.9734e-10
0.39 132.594 44.8312 0 45 1.9734e-10
0.391 133.049 44.9861 0 45 1.9734e-10
0.392 133.504 45.1412 0 45 1.9734e-10
0.393 133.96 45.2965 0 45 1.9734e-10
0.394 134.417 45.4519 0 45 1.9734e-10
0.395 134.873 45.6074 0 45 1.9734e-10
0.396 135.33 45.763 0 45 1.9734e-10
0.397 135.788 45.9188 0 45 1.9734e-10
0.398 136.246 46.0748 0 45 1.9734e-10
0.399 136.704 46.2309 0 45 1.9734e-10
0.4 137.163 46.3871 0 45 1.9734e-10
0.401 137.622 46.5434 0 45 1.9734e-10
0.402 138.081 46.6999 0 45 1.9734e-10
0.403 138.541 46.8566 0 45 1.9734e-10
0.404 139.001 47.0134 0 45 1.9734e-10
0.405 139.462 47.1703 0 45 1.9734e-10
0.406 139.923 47.3273 0 45 1.9734e-10
0.407 140.384 47.4845 0 45 1.9734e-10
0.408 140.846 47.6418 0 45 1.9734e-10
0.409 141.308 47.7993 0 45 1.9734e-10
0.41 141.771 47.9569 0 45 1.9734e-10
0.411 142.234 48.1146 0 45 1.9734e-10
0.412 142.697 48.2725 0 45 1.9734e-10
0.413 143.161 48.4305 0 45 1.9734e-10
0.414 143.625 48.5886 0 45 1.9734e-10
0.415 144.089 48.7469 0 45 1.9734e-10
0.416 144.554 48.9053 0 45 1.9734e-10
0.417 145.02 49.0639 0 45 1.9734e-10
0.418 145.485 49.2225 0 45 1.9734e-10
0.419 145.951 49.3814 0 45 1.9734e-10
0.42 146.418 49.5403 0 45 1.9734e-10
0.421 146.884 49.6994 0 45 1.9734e-10
0.422 147.351 49.8586 0 45 1.9734e-10
0.423 147.819 50.018 0 45 1.9734e-10
0.424 148.287 50.1775 0 45 1.9734e-10
0.425 148.755 50.3371 0 45 1.9734e-10
0.426 149.224 50.4968 0 45 1.9734e-10
0.427 149.693 50.6567 0 45 1.9734e-10
0.428 150.162 50.8168 0 45 1.9734e-10
0.429 150.632 50.9769 0 45 1.9734e-10
0.43 151.102 51.1372 0 45 1.9734e-10
0.431 151.573 51.2976 0 45 1.9734e-10
0.432 152.043 51.4582 0 45 1.9734e-10
0.433 152.515 51.6189 0 45 1.9734e-10
0.434 152.986 51.7797 0 45 1.9734e-10
0.435 153.458 51.9406 0 45 1.9734e-10
0.436 153.931 52.1017 0 45 1.9734e-10
0.437 154.403 52.2629 0 45 1.9734e-10
0.438 154.877 52.4243 0 45 1.9734e-10
0.439 155.35 52.5857 0 45 1.9734e-10
0.44 155.824 52.7474 0 45 1.9734e-10
0.441 156.298 52.9091 0 45 1.9734e-10
0.442 156.773 53.071 0 45 1.9734e-10
0.443 157.248 53.233 0 45 1.9734e-10
0.444 157.723 53.3951 0 45 1.9734e-10
0.445 158.199 53.5573 0 45 1.9734e-10
0.446 158.675 53.7197 0 45 1.9734e-10
0.447 159.151 53.8823 0 45 1.9734e-10
0.448 159.628 54.0449 0 45 1.9734e-10
0.449 160.105 54.2077 0 45 1.9734e-10
0.45 160.582 54.3706 0 45 1.9734e-10
0.451 161.06 54.5336 0 45 1.9734e-10
0.452 161.538 54.6968 0 45 1.9734e-10
0.453 162.017 54.8601 0 45 1.9734e-10
0.454 162.496 55.0235 0 45 1.9734e-10
0.455 162.975 55.1871 0 45 1.9734e-10
0.456 163.455 55.3507 0 45 1.9734e-10
0.457 163.935 55.5145 0 45 1.9734e-10
0.458 164.415 55.6785 0 45 1.9734e-10
0.459 164.896 55.8425 0 45 1.9734e-10
0.46 165.377 56.0067 0 45 1.9734e-10
0.461 165.859 56.171 0 45 1.9734e-10
0.462 166.34 56.3355 0 45 1.9734e-10
0.463 166.823 56.5001 0 45 1.9734e-10
0.464 167.305 56.6648 0 45 1.9734e-10
0.465 167.788 56.8296 0 45 1.9734e-10
0.466 168.271 56.9945 0 45 1.9734e-10
0.467 168.755 57.1596 0 45 1.9734e-10
0.468 169.239 57.3248 0 45 1.9734e-10
0.469 169.723 57.4902 0 45 1.9734e-10
0.47 170.208 57.6556 0 45 1.9734e-10
0.471 170.693 57.8212 0 45 1.9734e-10
0.472 171.178 57.9869 0 45 1.9734e-10
0.473 171.664 58.1527 0 45 1.9734e-10
0.474 172.15 58.3187 0 45 1.9734e-10
0.475 172.636 58.4848 0 45 1.9734e-10
0.476 173.123 58.651 0 45 1.9734e-10
0.477 173.61 58.8173 0 45 1.9734e-10
0.478 174.097 58.9838 0 45 1.9734e-10
0.479 174.585 59.1503 0 45 1.9734e-10
0.48 175.073 59.3171 0 45 1.9734e-10
0.481 175.562 59.4839 0 45 1.9734e-10
0.482 176.051 59.6508 0 45 1.9734e-10
0.483 176.54 59.8179 0 45 1.9734e-10
0.484 177.029 59.9851 0 45 1.9734e-10
0.485 177.519 60.1524 0 45 1.9734e-10
0.486 178.009 60.3199 0 45 1.9734e-10
0.487 178.5 60.4875 0 45 1.9734e-10
0.488 178.991 60.6552 0 45 1.9734e-10
0.489 179.482 60.823 0 45 1.9734e-10
0.49 179.974 60.9909 0 45 1.9734e-10
0.491 180.466 61.159 0 45 1.9734e-10
0.492 180.958 61.3272 0 45 1.9734e-10
0.493 181.451 61.4955 0 45 1.9734e-10
0.494 181.943 61.6639 0 45 1.9734e-10
0.495 182.437 61.8325 0 45 1.9734e-10
0.496 182.93 62.0011 0 45 1.9734e-10
0.497 183.424 62.1699 0 45 1.9734e-10
0.498 183.919 62.3388 0 45 1.9734e-10
0.499 184.413 62.5079 0 45 1.9734e-10
0.5 184.908 62.677 0 45 1.9734e-10
0.501 185.404 62.8463 0 45 1.9734e-10
0.502 185.899 63.0157 0 45 1.9734e-10
0.503 186.395 63.1852 0 45 1.9734e-10
0.504 186.892 63.3549 0 45 1.9734e-10
0.505 187.388 63.5247 0 45 1.9734e-10
0.506 187.886 63.6945 0 45 1.9734e-10
0.507 188.383 63.8645 0 45 1.9734e-10
0.508 188.881 64.0347 0 45 1.9734e-10
0.509 189.379 64.2049 0 45 1.9734e-10
0.51 189.877 64.3753 0 45 1.9734e-10
0.511 190.376 64.5458 0 45 1.9734e-10
0.512 190.875 64.7164 0 45 1.9734e-10
0.513 191.374 64.8871 0 45 1.9734e-10
0.514 191.874 65.0579 0 45 1.9734e-10
0.515 192.374 65.2289 0 45 1.9734e-10
0.516 192.874 65.4 0 45 1.9734e-10
0.517 193.375 65.5712 0 45 1.9734e-10
0.518 193.876 65.7425 0 45 1.9734e-10
0.519 194.377 65.9139 0 45 1.9734e-10
0.52 194.879 66.0855 0 45 1.9734e-10
0.521 195.381 66.2572 0 45 1.9734e-10
0.522 195.883 66.429 0 45 1.9734e-10
0.523 196.386 66.6009 0 45 1.9734e-10
0.524 196.889 66.7729 0 45 1.9734e-10
0.525 197.392 66.945 0 45 1.9734e-10
0.526 197.896 67.1173 0 45 1.9734e-10
0.527 198.4 67.2897 0 45 1.9734e-10
0.528 198.904 67.4622 0 45 1.9734e-10
0.529 199.409 67.6348 0 45 1.9734e-10
0.53 199.914 67.8075 0 45 1.9734e-10
0.531 200.419 67.9804 0 45 1.9734e-10
0.532 200.925 68.1534 0 45 1.9734e-10
0.533 201.431 68.3264 0 45 1.9734e-10
0.534 201.937 68.4996 0 45 1.9734e-10
0.535 202.444 68.673 0 45 1.9734e-10
0.536 202.951 68.8464 0 45 1.9734e-10
0.537 203.458 69.0199 0 45 1.9734e-10
0.538 203.965 69.1936 0 45 1.9734e-10
0.539 204.473 69.3674 0 45 1.9734e-10
0.54 204.982 69.5413 0 45 1.9734e-10
0.541 205.49 69.7153 0 45 1.9734e-10
0.542 205.999 69.8894 0 45 1.9734e-10
0.543 206.508 70.0637 0 45 1.9734e-10
0.544 207.018 70.238 0 45 1.9734e-10
0.545 207.527 70.4125 0 45 1.9734e-10
0.546 208.038 70.5871 0 45 1.9734e-10
0.547 208.548 70.7618 0 45 1.9734e-10
0.548 209.059 70.9366 0 45 1.9734e-10
